ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
1233_Norman_Niles_#2_exit_rating,1233,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-47-45.mp4,9,5.5,8.93,0.86,8.07,2.2
1234_Norman_Niles_#2_entry_rating,1234,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-21-14-49-45.mp4,6,2.48,7.34,0.34,7.0,2.62
1234_Norman_Niles_#2_exit_rating,1234,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-49-45.mp4,5,6.13,6.8,4.89,1.91,0.78
1235_Norman_Niles_#2_entry_rating,1235,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-21-14-50-45.mp4,12,2.32,11.93,0.21,11.71,3.3
1235_Norman_Niles_#2_exit_rating,1235,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-50-45.mp4,5,6.68,8.48,5.49,2.99,1.22
1236_Norman_Niles_#2_entry_rating,1236,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-21-14-51-45.mp4,5,2.14,3.06,0.27,2.79,1.12
1236_Norman_Niles_#2_exit_rating,1236,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-51-45.mp4,9,7.21,14.62,4.67,9.95,3.08
1237_Norman_Niles_#2_entry_rating,1237,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-21-14-52-45.mp4,6,3.03,12.22,0.4,11.82,4.53
1237_Norman_Niles_#2_exit_rating,1237,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-52-45.mp4,15,6.56,12.18,0.35,11.83,2.93
1238_Norman_Niles_#2_entry_rating,1238,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-21-14-53-45.mp4,5,1.47,4.15,0.37,3.78,1.52
1238_Norman_Niles_#2_exit_rating,1238,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-53-45.mp4,9,5.7,7.37,4.47,2.91,0.92
1239_Norman_Niles_#2_entry_rating,1239,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-21-14-54-45.mp4,3,6.16,12.86,2.29,10.58,5.83
1239_Norman_Niles_#2_exit_rating,1239,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-21-14-54-45.mp4,14,6.54,15.22,0.99,14.23,2.97
1555_Norman_Niles_#2_entry_rating,1555,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-11-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1555_Norman_Niles_#2_exit_rating,1555,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-11-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1556_Norman_Niles_#2_entry_rating,1556,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-12-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1556_Norman_Niles_#2_exit_rating,1556,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-12-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1557_Norman_Niles_#2_entry_rating,1557,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-13-45.mp4,1,4.66,4.66,4.66,0.0,0.0
1557_Norman_Niles_#2_exit_rating,1557,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-13-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1558_Norman_Niles_#2_entry_rating,1558,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-14-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1558_Norman_Niles_#2_exit_rating,1558,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-14-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1559_Norman_Niles_#2_entry_rating,1559,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-15-45.mp4,1,4.18,4.18,4.18,0.0,0.0
1559_Norman_Niles_#2_exit_rating,1559,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-15-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1560_Norman_Niles_#2_entry_rating,1560,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-16-45.mp4,1,4.72,4.72,4.72,0.0,0.0
1560_Norman_Niles_#2_exit_rating,1560,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-16-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1561_Norman_Niles_#2_entry_rating,1561,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1561_Norman_Niles_#2_exit_rating,1561,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1562_Norman_Niles_#2_entry_rating,1562,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-18-45.mp4,3,3.59,5.11,0.68,4.43,2.52
1562_Norman_Niles_#2_exit_rating,1562,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-18-45.mp4,1,7.69,7.69,7.69,0.0,0.0
1563_Norman_Niles_#2_entry_rating,1563,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-19-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1563_Norman_Niles_#2_exit_rating,1563,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-19-45.mp4,1,5.31,5.31,5.31,0.0,0.0
1564_Norman_Niles_#2_entry_rating,1564,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-20-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1564_Norman_Niles_#2_exit_rating,1564,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-20-45.mp4,2,7.35,8.08,6.62,1.47,1.04
1565_Norman_Niles_#2_entry_rating,1565,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1565_Norman_Niles_#2_exit_rating,1565,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1566_Norman_Niles_#2_entry_rating,1566,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-22-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1566_Norman_Niles_#2_exit_rating,1566,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-22-45.mp4,1,7.14,7.14,7.14,0.0,0.0
1567_Norman_Niles_#2_entry_rating,1567,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1567_Norman_Niles_#2_exit_rating,1567,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1568_Norman_Niles_#2_entry_rating,1568,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1568_Norman_Niles_#2_exit_rating,1568,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1569_Norman_Niles_#2_entry_rating,1569,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-08-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1569_Norman_Niles_#2_exit_rating,1569,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-08-25-45.mp4,1,7.02,7.02,7.02,0.0,0.0
1624_Norman_Niles_#2_entry_rating,1624,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-20-45.mp4,1,6.29,6.29,6.29,0.0,0.0
1624_Norman_Niles_#2_exit_rating,1624,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-20-45.mp4,2,6.4,7.29,5.51,1.78,1.26
1625_Norman_Niles_#2_entry_rating,1625,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1625_Norman_Niles_#2_exit_rating,1625,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-21-45.mp4,5,6.69,7.39,5.36,2.03,0.79
1626_Norman_Niles_#2_entry_rating,1626,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-22-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1626_Norman_Niles_#2_exit_rating,1626,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-22-45.mp4,3,7.94,8.35,7.7,0.64,0.36
1627_Norman_Niles_#2_entry_rating,1627,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-23-45.mp4,2,6.94,8.68,5.19,3.48,2.46
1627_Norman_Niles_#2_exit_rating,1627,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-23-45.mp4,2,8.95,13.23,4.68,8.55,6.05
1628_Norman_Niles_#2_entry_rating,1628,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-24-45.mp4,1,6.3,6.3,6.3,0.0,0.0
1628_Norman_Niles_#2_exit_rating,1628,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-24-45.mp4,4,6.49,8.68,5.62,3.07,1.47
1629_Norman_Niles_#2_entry_rating,1629,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-25-45.mp4,2,12.55,21.23,3.87,17.36,12.27
1629_Norman_Niles_#2_exit_rating,1629,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-25-45.mp4,5,6.35,9.1,3.13,5.97,2.14
1630_Norman_Niles_#2_entry_rating,1630,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-26-45.mp4,2,5.31,5.75,4.87,0.88,0.62
1630_Norman_Niles_#2_exit_rating,1630,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-26-45.mp4,3,7.29,8.26,6.74,1.53,0.85
1631_Norman_Niles_#2_entry_rating,1631,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-27-45.mp4,1,9.89,9.89,9.89,0.0,0.0
1631_Norman_Niles_#2_exit_rating,1631,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-27-45.mp4,2,5.45,6.22,4.67,1.55,1.1
1632_Norman_Niles_#2_entry_rating,1632,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-28-45.mp4,2,6.6,11.17,2.03,9.14,6.46
1632_Norman_Niles_#2_exit_rating,1632,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1633_Norman_Niles_#2_entry_rating,1633,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0
1633_Norman_Niles_#2_exit_rating,1633,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-29-45.mp4,2,7.45,7.79,7.12,0.67,0.48
1634_Norman_Niles_#2_entry_rating,1634,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-30-45.mp4,3,4.02,5.74,1.44,4.3,2.27
1634_Norman_Niles_#2_exit_rating,1634,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-30-45.mp4,2,6.7,7.43,5.96,1.48,1.04
1635_Norman_Niles_#2_entry_rating,1635,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-31-45.mp4,4,5.71,6.81,3.36,3.45,1.59
1635_Norman_Niles_#2_exit_rating,1635,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-31-45.mp4,4,4.13,7.15,1.46,5.69,2.96
1636_Norman_Niles_#2_entry_rating,1636,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-32-45.mp4,2,5.14,5.72,4.56,1.16,0.82
1636_Norman_Niles_#2_exit_rating,1636,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-32-45.mp4,3,4.53,6.12,2.49,3.63,1.86
1637_Norman_Niles_#2_entry_rating,1637,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-33-45.mp4,3,5.21,6.81,3.44,3.38,1.69
1637_Norman_Niles_#2_exit_rating,1637,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-33-45.mp4,4,5.02,9.38,1.42,7.96,3.89
1638_Norman_Niles_#2_entry_rating,1638,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-09-34-45.mp4,2,8.56,10.37,6.75,3.63,2.57
1638_Norman_Niles_#2_exit_rating,1638,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-09-34-45.mp4,2,5.18,8.83,1.53,7.3,5.16
1792_Norman_Niles_#2_entry_rating,1792,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-08-45.mp4,15,3.16,15.87,0.57,15.3,3.9
1792_Norman_Niles_#2_exit_rating,1792,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-08-45.mp4,20,3.88,5.85,0.51,5.34,1.22
1793_Norman_Niles_#2_entry_rating,1793,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-09-45.mp4,4,4.64,7.26,0.79,6.48,2.87
1793_Norman_Niles_#2_exit_rating,1793,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-09-45.mp4,17,1.56,3.2,0.65,2.55,0.76
1794_Norman_Niles_#2_entry_rating,1794,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-10-45.mp4,6,1.55,4.05,0.42,3.62,1.35
1794_Norman_Niles_#2_exit_rating,1794,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-10-45.mp4,16,1.42,2.78,0.09,2.69,0.68
1795_Norman_Niles_#2_entry_rating,1795,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-11-45.mp4,10,3.91,7.34,1.04,6.31,2.45
1795_Norman_Niles_#2_exit_rating,1795,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-11-45.mp4,14,1.18,2.61,0.68,1.93,0.56
1796_Norman_Niles_#2_entry_rating,1796,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-12-45.mp4,10,2.29,4.51,0.97,3.54,1.17
1796_Norman_Niles_#2_exit_rating,1796,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-12-45.mp4,21,1.13,2.33,0.47,1.85,0.41
1797_Norman_Niles_#2_entry_rating,1797,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-13-45.mp4,9,3.89,9.91,0.73,9.18,2.82
1797_Norman_Niles_#2_exit_rating,1797,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-13-45.mp4,19,2.34,4.33,0.21,4.12,1.07
1798_Norman_Niles_#2_entry_rating,1798,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-14-45.mp4,11,1.6,3.59,0.52,3.07,1.1
1798_Norman_Niles_#2_exit_rating,1798,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-14-45.mp4,13,3.37,8.03,0.64,7.39,2.24
1799_Norman_Niles_#2_entry_rating,1799,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-15-45.mp4,8,1.94,5.19,0.43,4.77,1.74
1799_Norman_Niles_#2_exit_rating,1799,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-15-45.mp4,16,5.68,7.93,1.57,6.35,1.54
1800_Norman_Niles_#2_entry_rating,1800,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-16-45.mp4,11,3.03,8.59,0.26,8.33,2.47
1800_Norman_Niles_#2_exit_rating,1800,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-16-45.mp4,16,4.19,6.5,0.89,5.61,1.63
1801_Norman_Niles_#2_entry_rating,1801,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-17-45.mp4,17,2.44,10.84,0.22,10.62,2.63
1801_Norman_Niles_#2_exit_rating,1801,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-17-45.mp4,21,4.36,8.23,0.2,8.03,2.5
1802_Norman_Niles_#2_entry_rating,1802,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-18-45.mp4,9,3.92,7.8,0.69,7.1,2.25
1802_Norman_Niles_#2_exit_rating,1802,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-18-45.mp4,14,3.9,6.1,1.49,4.61,1.66
1803_Norman_Niles_#2_entry_rating,1803,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-19-45.mp4,7,3.87,7.33,0.42,6.91,2.37
1803_Norman_Niles_#2_exit_rating,1803,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-19-45.mp4,15,5.36,6.71,3.72,2.99,1.14
1804_Norman_Niles_#2_entry_rating,1804,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-20-45.mp4,5,0.86,1.88,0.31,1.57,0.64
1804_Norman_Niles_#2_exit_rating,1804,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-20-45.mp4,14,3.47,9.1,0.97,8.13,2.09
1805_Norman_Niles_#2_entry_rating,1805,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-21-45.mp4,8,3.04,5.85,0.47,5.38,1.78
1805_Norman_Niles_#2_exit_rating,1805,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-21-45.mp4,20,4.9,9.15,0.4,8.75,2.17
1806_Norman_Niles_#2_entry_rating,1806,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-12-22-45.mp4,13,3.13,9.2,0.39,8.81,2.8
1806_Norman_Niles_#2_exit_rating,1806,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-12-22-45.mp4,23,3.22,7.92,0.23,7.7,1.84
1861_Norman_Niles_#2_entry_rating,1861,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-18-45.mp4,13,3.02,7.7,0.67,7.03,2.15
1861_Norman_Niles_#2_exit_rating,1861,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-18-45.mp4,14,5.36,7.7,1.36,6.34,1.78
1862_Norman_Niles_#2_entry_rating,1862,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-19-45.mp4,17,3.1,12.81,0.71,12.11,3.15
1862_Norman_Niles_#2_exit_rating,1862,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-19-45.mp4,14,5.62,8.55,0.63,7.92,2.34
1863_Norman_Niles_#2_entry_rating,1863,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-20-45.mp4,10,5.42,9.86,1.28,8.58,3.16
1863_Norman_Niles_#2_exit_rating,1863,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-20-45.mp4,13,5.41,11.69,0.72,10.96,2.56
1864_Norman_Niles_#2_entry_rating,1864,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-21-45.mp4,8,2.21,5.19,0.58,4.61,1.77
1864_Norman_Niles_#2_exit_rating,1864,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-21-45.mp4,17,7.44,11.04,4.96,6.08,1.72
1865_Norman_Niles_#2_entry_rating,1865,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-22-45.mp4,17,3.64,13.73,0.51,13.22,3.66
1865_Norman_Niles_#2_exit_rating,1865,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-22-45.mp4,12,6.28,10.46,0.19,10.28,2.4
1866_Norman_Niles_#2_entry_rating,1866,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-23-45.mp4,13,2.72,6.87,0.6,6.27,1.91
1866_Norman_Niles_#2_exit_rating,1866,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-23-45.mp4,8,5.75,8.36,0.68,7.69,2.5
1867_Norman_Niles_#2_entry_rating,1867,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-24-45.mp4,6,2.79,7.36,0.83,6.53,2.65
1867_Norman_Niles_#2_exit_rating,1867,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-24-45.mp4,11,6.33,9.35,0.75,8.6,2.23
1868_Norman_Niles_#2_entry_rating,1868,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-25-45.mp4,8,2.21,5.93,0.42,5.51,2.42
1868_Norman_Niles_#2_exit_rating,1868,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-25-45.mp4,12,6.19,7.59,5.43,2.17,0.71
1869_Norman_Niles_#2_entry_rating,1869,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-26-45.mp4,7,1.04,2.24,0.35,1.89,0.69
1869_Norman_Niles_#2_exit_rating,1869,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-26-45.mp4,6,6.21,7.53,5.25,2.28,0.74
1870_Norman_Niles_#2_entry_rating,1870,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-27-45.mp4,13,2.18,5.21,0.53,4.68,1.52
1870_Norman_Niles_#2_exit_rating,1870,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-27-45.mp4,10,6.8,8.78,5.66,3.13,0.99
1871_Norman_Niles_#2_entry_rating,1871,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-28-45.mp4,7,1.66,3.46,0.24,3.22,1.29
1871_Norman_Niles_#2_exit_rating,1871,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-28-45.mp4,11,6.71,8.76,4.65,4.1,1.21
1872_Norman_Niles_#2_entry_rating,1872,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-29-45.mp4,10,2.03,5.41,0.31,5.1,1.8
1872_Norman_Niles_#2_exit_rating,1872,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-29-45.mp4,14,6.21,8.56,0.16,8.4,2.28
1873_Norman_Niles_#2_entry_rating,1873,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-30-45.mp4,6,3.92,11.07,0.51,10.56,3.85
1873_Norman_Niles_#2_exit_rating,1873,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-30-45.mp4,10,5.38,8.28,0.88,7.4,2.07
1874_Norman_Niles_#2_entry_rating,1874,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-31-45.mp4,14,2.53,13.01,0.15,12.86,3.54
1874_Norman_Niles_#2_exit_rating,1874,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-31-45.mp4,10,5.75,7.8,4.05,3.75,1.27
1875_Norman_Niles_#2_entry_rating,1875,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-13-32-45.mp4,9,2.34,6.82,0.48,6.34,2.11
1875_Norman_Niles_#2_exit_rating,1875,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-13-32-45.mp4,10,6.7,8.58,5.39,3.18,0.94
2023_Norman_Niles_#2_entry_rating,2023,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-16-01-45.mp4,8,3.18,11.27,0.46,10.81,3.47
2023_Norman_Niles_#2_exit_rating,2023,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-16-01-45.mp4,16,4.72,6.36,1.06,5.3,1.52
2024_Norman_Niles_#2_entry_rating,2024,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-16-02-45.mp4,17,2.3,13.72,0.17,13.55,3.64
2024_Norman_Niles_#2_exit_rating,2024,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-16-02-45.mp4,9,5.02,7.08,1.41,5.67,1.67
2025_Norman_Niles_#2_entry_rating,2025,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-22-16-03-45.mp4,21,1.65,3.91,0.19,3.72,1.02
2025_Norman_Niles_#2_exit_rating,2025,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-22-16-03-45.mp4,16,4.17,8.85,0.14,8.71,2.85
