ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
2881_Norman_Niles_#3_exit_rating,2881,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-29-45.mp4,1,6.67,6.67,6.67,0.0,0.0
2882_Norman_Niles_#3_entry_rating,2882,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-30-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2882_Norman_Niles_#3_exit_rating,2882,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-30-45.mp4,4,6.02,9.0,1.61,7.39,3.13
2883_Norman_Niles_#3_entry_rating,2883,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2883_Norman_Niles_#3_exit_rating,2883,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2884_Norman_Niles_#3_entry_rating,2884,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2884_Norman_Niles_#3_exit_rating,2884,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-32-45.mp4,1,8.66,8.66,8.66,0.0,0.0
2885_Norman_Niles_#3_entry_rating,2885,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2885_Norman_Niles_#3_exit_rating,2885,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2886_Norman_Niles_#3_entry_rating,2886,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2886_Norman_Niles_#3_exit_rating,2886,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2887_Norman_Niles_#3_entry_rating,2887,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-35-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2887_Norman_Niles_#3_exit_rating,2887,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-35-45.mp4,5,6.2,8.27,1.3,6.97,2.8
2888_Norman_Niles_#3_entry_rating,2888,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-06-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2888_Norman_Niles_#3_exit_rating,2888,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-06-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2943_Norman_Niles_#3_entry_rating,2943,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2943_Norman_Niles_#3_exit_rating,2943,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-31-45.mp4,1,10.09,10.09,10.09,0.0,0.0
2944_Norman_Niles_#3_entry_rating,2944,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2944_Norman_Niles_#3_exit_rating,2944,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-32-45.mp4,1,8.47,8.47,8.47,0.0,0.0
2945_Norman_Niles_#3_entry_rating,2945,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2945_Norman_Niles_#3_exit_rating,2945,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2946_Norman_Niles_#3_entry_rating,2946,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2946_Norman_Niles_#3_exit_rating,2946,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2947_Norman_Niles_#3_entry_rating,2947,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-35-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2947_Norman_Niles_#3_exit_rating,2947,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-35-45.mp4,1,8.1,8.1,8.1,0.0,0.0
2948_Norman_Niles_#3_entry_rating,2948,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2948_Norman_Niles_#3_exit_rating,2948,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-36-45.mp4,2,7.3,8.02,6.58,1.44,1.02
2949_Norman_Niles_#3_entry_rating,2949,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-37-45.mp4,1,7.45,7.45,7.45,0.0,0.0
2949_Norman_Niles_#3_exit_rating,2949,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-37-45.mp4,3,8.59,11.59,5.88,5.72,2.87
2950_Norman_Niles_#3_entry_rating,2950,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-38-45.mp4,1,6.12,6.12,6.12,0.0,0.0
2950_Norman_Niles_#3_exit_rating,2950,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-38-45.mp4,1,5.91,5.91,5.91,0.0,0.0
2951_Norman_Niles_#3_entry_rating,2951,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-39-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2951_Norman_Niles_#3_exit_rating,2951,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-39-45.mp4,1,11.55,11.55,11.55,0.0,0.0
2952_Norman_Niles_#3_entry_rating,2952,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2952_Norman_Niles_#3_exit_rating,2952,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-40-45.mp4,1,7.33,7.33,7.33,0.0,0.0
2953_Norman_Niles_#3_entry_rating,2953,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-41-45.mp4,1,8.03,8.03,8.03,0.0,0.0
2953_Norman_Niles_#3_exit_rating,2953,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-41-45.mp4,5,8.43,11.98,2.48,9.5,3.56
2954_Norman_Niles_#3_entry_rating,2954,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-42-45.mp4,1,5.68,5.68,5.68,0.0,0.0
2954_Norman_Niles_#3_exit_rating,2954,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-42-45.mp4,6,6.46,10.89,1.81,9.08,3.75
2955_Norman_Niles_#3_entry_rating,2955,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2955_Norman_Niles_#3_exit_rating,2955,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-43-45.mp4,2,7.37,7.6,7.13,0.47,0.33
2956_Norman_Niles_#3_entry_rating,2956,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-44-45.mp4,1,8.32,8.32,8.32,0.0,0.0
2956_Norman_Niles_#3_exit_rating,2956,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-44-45.mp4,1,7.96,7.96,7.96,0.0,0.0
2957_Norman_Niles_#3_entry_rating,2957,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-07-45-45.mp4,1,7.39,7.39,7.39,0.0,0.0
2957_Norman_Niles_#3_exit_rating,2957,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-07-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3037_Norman_Niles_#3_entry_rating,3037,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-05-45.mp4,2,3.3,5.32,1.28,4.04,2.86
3037_Norman_Niles_#3_exit_rating,3037,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-05-45.mp4,2,4.12,5.31,2.92,2.39,1.69
3038_Norman_Niles_#3_entry_rating,3038,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-06-45.mp4,2,9.37,10.01,8.73,1.28,0.91
3038_Norman_Niles_#3_exit_rating,3038,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-06-45.mp4,4,6.59,9.45,2.3,7.15,3.08
3039_Norman_Niles_#3_entry_rating,3039,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-07-45.mp4,2,4.58,6.84,2.33,4.52,3.19
3039_Norman_Niles_#3_exit_rating,3039,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-07-45.mp4,2,6.48,7.04,5.92,1.12,0.79
3040_Norman_Niles_#3_entry_rating,3040,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-08-45.mp4,1,5.82,5.82,5.82,0.0,0.0
3040_Norman_Niles_#3_exit_rating,3040,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-08-45.mp4,3,5.97,10.26,2.15,8.11,4.08
3041_Norman_Niles_#3_entry_rating,3041,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-09-45.mp4,5,4.91,5.72,4.4,1.32,0.53
3041_Norman_Niles_#3_exit_rating,3041,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-09-45.mp4,5,6.18,7.24,5.55,1.69,0.65
3042_Norman_Niles_#3_entry_rating,3042,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-10-45.mp4,2,6.33,6.74,5.92,0.83,0.58
3042_Norman_Niles_#3_exit_rating,3042,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-10-45.mp4,4,6.19,8.08,2.21,5.87,2.7
3043_Norman_Niles_#3_entry_rating,3043,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-11-45.mp4,1,7.05,7.05,7.05,0.0,0.0
3043_Norman_Niles_#3_exit_rating,3043,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-11-45.mp4,1,8.37,8.37,8.37,0.0,0.0
3044_Norman_Niles_#3_entry_rating,3044,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-12-45.mp4,1,5.97,5.97,5.97,0.0,0.0
3044_Norman_Niles_#3_exit_rating,3044,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-12-45.mp4,4,8.08,10.45,6.92,3.53,1.62
3045_Norman_Niles_#3_entry_rating,3045,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-13-45.mp4,2,7.05,8.08,6.02,2.07,1.46
3045_Norman_Niles_#3_exit_rating,3045,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-13-45.mp4,5,7.27,8.64,6.4,2.24,1.09
3046_Norman_Niles_#3_entry_rating,3046,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-14-45.mp4,1,7.19,7.19,7.19,0.0,0.0
3046_Norman_Niles_#3_exit_rating,3046,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-14-45.mp4,2,7.24,7.68,6.81,0.87,0.62
3047_Norman_Niles_#3_entry_rating,3047,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-15-45.mp4,1,8.79,8.79,8.79,0.0,0.0
3047_Norman_Niles_#3_exit_rating,3047,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-15-45.mp4,3,5.59,8.4,2.3,6.1,3.08
3048_Norman_Niles_#3_entry_rating,3048,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-16-45.mp4,3,4.18,4.63,3.88,0.75,0.39
3048_Norman_Niles_#3_exit_rating,3048,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-16-45.mp4,4,5.15,6.25,4.49,1.76,0.77
3049_Norman_Niles_#3_entry_rating,3049,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3049_Norman_Niles_#3_exit_rating,3049,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-17-45.mp4,1,5.32,5.32,5.32,0.0,0.0
3050_Norman_Niles_#3_entry_rating,3050,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-18-45.mp4,1,6.09,6.09,6.09,0.0,0.0
3050_Norman_Niles_#3_exit_rating,3050,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-18-45.mp4,4,7.61,10.19,6.5,3.69,1.73
3051_Norman_Niles_#3_entry_rating,3051,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-09-19-45.mp4,1,5.37,5.37,5.37,0.0,0.0
3051_Norman_Niles_#3_exit_rating,3051,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-09-19-45.mp4,3,6.83,7.32,6.36,0.96,0.48
3106_Norman_Niles_#3_entry_rating,3106,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-10-14-45.mp4,15,3.55,7.59,0.46,7.14,2.01
3106_Norman_Niles_#3_exit_rating,3106,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-10-14-45.mp4,11,6.52,10.51,2.52,7.99,2.25
3107_Norman_Niles_#3_entry_rating,3107,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-10-15-45.mp4,13,3.99,6.27,0.8,5.47,1.84
3107_Norman_Niles_#3_exit_rating,3107,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-10-15-45.mp4,13,5.46,9.0,4.07,4.93,1.38
3108_Norman_Niles_#3_entry_rating,3108,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-24-10-16-45.mp4,19,2.91,7.92,0.58,7.34,2.2
3108_Norman_Niles_#3_exit_rating,3108,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-24-10-16-45.mp4,12,6.52,10.45,0.38,10.06,2.62
